evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
recalibrated,external_test,rssm,3,patient_crps,1,0.41651790809238276,0.0,0.41651790809238276,0.41651790809238276
recalibrated,external_test,rssm,3,coverage_90,1,0.872532512910892,0.0,0.872532512910892,0.872532512910892
recalibrated,external_test,rssm,3,mean_interval_width_scaled,1,2.301542513895479,0.0,2.301542513895479,2.301542513895479
recalibrated,external_test,rssm,3,patient_nll,1,1.148781736495114,0.0,1.148781736495114,1.148781736495114
recalibrated,external_test,rssm,3,mask_brier,1,0.06786144357887583,0.0,0.06786144357887583,0.06786144357887583
recalibrated,external_test,rssm,3,coverage_error_90,1,0.027467487089108067,0.0,0.027467487089108067,0.027467487089108067
recalibrated,external_test,rssm,6,patient_nmae,1,0.5907242987332336,0.0,0.5907242987332336,0.5907242987332336
recalibrated,external_test,rssm,6,patient_crps,1,0.4451795089836391,0.0,0.4451795089836391,0.4451795089836391
recalibrated,external_test,rssm,6,coverage_90,1,0.8773873591428295,0.0,0.8773873591428295,0.8773873591428295
recalibrated,external_test,rssm,6,mean_interval_width_scaled,1,2.5129243050278935,0.0,2.5129243050278935,2.5129243050278935
recalibrated,external_test,rssm,6,patient_nll,1,1.216654821343347,0.0,1.216654821343347,1.216654821343347
recalibrated,external_test,rssm,6,mask_brier,1,0.06636681708306932,0.0,0.06636681708306932,0.06636681708306932
recalibrated,external_test,rssm,6,coverage_error_90,1,0.02261264085717052,0.0,0.02261264085717052,0.02261264085717052
recalibrated,external_test,rssm,12,patient_nmae,1,0.6164592913720108,0.0,0.6164592913720108,0.6164592913720108
recalibrated,external_test,rssm,12,patient_crps,1,0.4646724385129887,0.0,0.4646724385129887,0.4646724385129887
recalibrated,external_test,rssm,12,coverage_90,1,0.8743227224394533,0.0,0.8743227224394533,0.8743227224394533
recalibrated,external_test,rssm,12,mean_interval_width_scaled,1,2.580520853416226,0.0,2.580520853416226,2.580520853416226
recalibrated,external_test,rssm,12,patient_nll,1,1.2672725202925834,0.0,1.2672725202925834,1.2672725202925834
recalibrated,external_test,rssm,12,mask_brier,1,0.06512061852069143,0.0,0.06512061852069143,0.06512061852069143
recalibrated,external_test,rssm,12,coverage_error_90,1,0.02567727756054672,0.0,0.02567727756054672,0.02567727756054672
recalibrated,external_test,rssm,24,patient_nmae,1,0.6437266360060483,0.0,0.6437266360060483,0.6437266360060483
recalibrated,external_test,rssm,24,patient_crps,1,0.4854558494473652,0.0,0.4854558494473652,0.4854558494473652
recalibrated,external_test,rssm,24,coverage_90,1,0.8768927464107406,0.0,0.8768927464107406,0.8768927464107406
recalibrated,external_test,rssm,24,mean_interval_width_scaled,1,2.7197732639861245,0.0,2.7197732639861245,2.7197732639861245
recalibrated,external_test,rssm,24,patient_nll,1,1.335892553488534,0.0,1.335892553488534,1.335892553488534
recalibrated,external_test,rssm,24,mask_brier,1,0.06805376466832483,0.0,0.06805376466832483,0.06805376466832483
recalibrated,external_test,rssm,24,coverage_error_90,1,0.02310725358925947,0.0,0.02310725358925947,0.02310725358925947
recalibrated,external_test,transformer,1,patient_nmae,1,0.3762525927301835,0.0,0.3762525927301835,0.3762525927301835
recalibrated,external_test,transformer,1,patient_crps,1,0.287671491789773,0.0,0.287671491789773,0.287671491789773
recalibrated,external_test,transformer,1,coverage_90,1,0.8993098489891903,0.0,0.8993098489891903,0.8993098489891903
recalibrated,external_test,transformer,1,mean_interval_width_scaled,1,1.7022550898005429,0.0,1.7022550898005429,1.7022550898005429
recalibrated,external_test,transformer,1,patient_nll,1,0.7514398173559961,0.0,0.7514398173559961,0.7514398173559961
recalibrated,external_test,transformer,1,mask_brier,1,0.06240716822273436,0.0,0.06240716822273436,0.06240716822273436
recalibrated,external_test,transformer,1,coverage_error_90,1,0.0006901510108097142,0.0,0.0006901510108097142,0.0006901510108097142
recalibrated,external_test,transformer,3,patient_nmae,1,0.43720517335556913,0.0,0.43720517335556913,0.43720517335556913
recalibrated,external_test,transformer,3,patient_crps,1,0.3268731951067192,0.0,0.3268731951067192,0.3268731951067192
recalibrated,external_test,transformer,3,coverage_90,1,0.8814231006431448,0.0,0.8814231006431448,0.8814231006431448
recalibrated,external_test,transformer,3,mean_interval_width_scaled,1,1.8413628179670267,0.0,1.8413628179670267,1.8413628179670267
recalibrated,external_test,transformer,3,patient_nll,1,0.8885873461552704,0.0,0.8885873461552704,0.8885873461552704
recalibrated,external_test,transformer,3,mask_brier,1,0.05899737917992634,0.0,0.05899737917992634,0.05899737917992634
recalibrated,external_test,transformer,3,coverage_error_90,1,0.018576899356855248,0.0,0.018576899356855248,0.018576899356855248
recalibrated,external_test,transformer,6,patient_nmae,1,0.48170002260671074,0.0,0.48170002260671074,0.48170002260671074
recalibrated,external_test,transformer,6,patient_crps,1,0.36088906451859903,0.0,0.36088906451859903,0.36088906451859903
recalibrated,external_test,transformer,6,coverage_90,1,0.8936582763863935,0.0,0.8936582763863935,0.8936582763863935
recalibrated,external_test,transformer,6,mean_interval_width_scaled,1,2.139810458229085,0.0,2.139810458229085,2.139810458229085
recalibrated,external_test,transformer,6,patient_nll,1,1.0042841453260614,0.0,1.0042841453260614,1.0042841453260614
recalibrated,external_test,transformer,6,mask_brier,1,0.05995820868455798,0.0,0.05995820868455798,0.05995820868455798
recalibrated,external_test,transformer,6,coverage_error_90,1,0.00634172361360652,0.0,0.00634172361360652,0.00634172361360652
recalibrated,external_test,transformer,12,patient_nmae,1,0.5186350329575298,0.0,0.5186350329575298,0.5186350329575298
recalibrated,external_test,transformer,12,patient_crps,1,0.38636535081018886,0.0,0.38636535081018886,0.38636535081018886
