split,model,horizon_hours,variable,observed_targets,mae,rmse,nmae
external_test,global_median,3,Glucose,93330,32.106166291653274,49.34702855225101,0.6979601367750712
external_test,global_median,3,Magnesium,18065,0.26615831718792976,0.4350746203467483,0.6653957929698242
external_test,global_median,3,Phosphate,10738,1.0094943192400847,1.3980728527585449,0.6729962128267232
external_test,global_median,3,Potassium,27740,0.4493540014419663,0.631490477761923,0.6419342877742374
external_test,global_median,3,Hct,21623,5.213490264995579,6.407476057971141,0.8546705352451768
external_test,global_median,3,Hgb,21967,1.837558610643236,2.2279235412975633,0.8352539139287439
external_test,global_median,3,WBC,19292,4.132301472112813,7.710565360834627,0.6665002374375504
external_test,global_median,3,Platelets,19587,72.47294123653444,96.12686985692567,0.6039411769711204
external_test,global_median,6,HR,348343,14.06558478281464,17.722430021979793,0.6251371014584284
external_test,global_median,6,O2Sat,339096,2.2073940712954445,3.2165689243551183,0.630684020370127
external_test,global_median,6,Temp,131538,0.5811459806291759,0.7576444577099984,0.6182404049246567
external_test,global_median,6,SBP,340018,20.44856257609891,26.283091222080216,0.7051228474516866
external_test,global_median,6,MAP,337125,14.374261772339636,19.23928629626031,0.7565400932810334
external_test,global_median,6,DBP,339928,12.159875120613778,16.421174992731203,0.7599921950383611
external_test,global_median,6,Resp,312811,3.4823151999130464,4.815459464647548,0.49747359998757806
external_test,global_median,6,BaseExcess,725,3.850413793103448,4.944713303637775,0.962603448275862
external_test,global_median,6,HCO3,606,2.563366336633663,3.5023000457643634,0.5126732673267326
external_test,global_median,6,FiO2,6061,0.20303085299455534,0.9490254207864035,1.353539019963702
external_test,global_median,6,pH,5736,0.06650627615062767,0.08653003928546876,0.7389586238958641
external_test,global_median,6,PaCO2,5764,7.225962873004859,10.639244971821883,0.8028847636672065
external_test,global_median,6,SaO2,4938,2.3746861077359207,4.104474659645583,0.47493722154718415
external_test,global_median,6,BUN,17836,12.787760708679077,20.49831417865512,0.7522212181575928
external_test,global_median,6,Chloride,1588,3.8844458438287153,5.176740875852092,0.5549208348326736
external_test,global_median,6,Creatinine,17852,0.9206296213309514,2.0706826077458076,1.3151851733299307
external_test,global_median,6,Glucose,82191,32.21257193610006,49.40153338359977,0.700273302958697
external_test,global_median,6,Magnesium,16034,0.2652238992141625,0.4328365875685522,0.663059748035406
external_test,global_median,6,Phosphate,9636,1.010528227480285,1.3916556053082274,0.6736854849868567
external_test,global_median,6,Potassium,24424,0.446677038978059,0.626335670723442,0.6381100556829412
external_test,global_median,6,Hct,19004,5.186018732898314,6.376553405235874,0.850167005393166
external_test,global_median,6,Hgb,19323,1.839225275578328,2.227378214190701,0.8360114888992403
external_test,global_median,6,WBC,17003,4.175973651708534,7.675415558736476,0.6735441373723441
external_test,global_median,6,Platelets,17266,73.24916019923549,96.83671821271243,0.6104096683269624
external_test,global_median,12,HR,268890,14.166642493212837,17.847171645897195,0.6296285552539038
external_test,global_median,12,O2Sat,261548,2.2243010843133955,3.242617472295342,0.635514595518113
external_test,global_median,12,Temp,100667,0.5866339515432077,0.76092214793858,0.6240786718544779
external_test,global_median,12,SBP,262385,20.659904186596037,26.546511347476287,0.7124104891929668
external_test,global_median,12,MAP,260441,14.450313122741811,19.331181635330143,0.7605427959337795
external_test,global_median,12,DBP,262320,12.15590839432754,16.431806726005576,0.7597442746454712
external_test,global_median,12,Resp,241818,3.5226782125400096,4.871441499074373,0.5032397446485728
external_test,global_median,12,BaseExcess,478,3.9259414225941436,5.047588388088401,0.9814853556485359
external_test,global_median,12,HCO3,404,2.686262376237624,3.649777051376218,0.5372524752475247
external_test,global_median,12,FiO2,4744,0.2092875210792589,1.0652778734787718,1.3952501405283926
external_test,global_median,12,pH,4405,0.06606129398410918,0.085791236200754,0.7340143776012142
external_test,global_median,12,PaCO2,4421,7.260642388599864,10.711669907202124,0.8067380431777627
external_test,global_median,12,SaO2,3774,2.466852146263912,4.365217581782262,0.4933704292527824
external_test,global_median,12,BUN,15043,12.748653858937711,20.350592449425427,0.7499208152316301
external_test,global_median,12,Chloride,1158,3.832469775474957,5.095461762190762,0.5474956822107081
external_test,global_median,12,Creatinine,15055,0.9022304882099056,2.0250688201482636,1.2889006974427224
external_test,global_median,12,Glucose,63511,31.81123742343846,48.59930025470172,0.6915486396399665
external_test,global_median,12,Magnesium,13592,0.26167966450852487,0.426968272278712,0.654199161271312
external_test,global_median,12,Phosphate,8201,0.9949823192293644,1.3723041990676446,0.6633215461529096
