evaluation,split,model,seed,horizon_hours,metric,value
recalibrated,external_test,rssm,20260916,1,patient_nmae,0.5006341311755295
recalibrated,external_test,rssm,20260916,1,patient_crps,0.3846257689010457
recalibrated,external_test,rssm,20260916,1,coverage_90,0.8987583754885738
recalibrated,external_test,rssm,20260916,1,coverage_error_90,0.001241624511426176
recalibrated,external_test,rssm,20260916,1,mean_interval_width_scaled,2.29401205539672
recalibrated,external_test,rssm,20260916,1,patient_nll,1.0686098422522792
recalibrated,external_test,rssm,20260916,1,mask_brier,0.070956315754634
recalibrated,external_test,rssm,20260916,3,patient_nmae,0.5495835386382585
recalibrated,external_test,rssm,20260916,3,patient_crps,0.41688497442477124
recalibrated,external_test,rssm,20260916,3,coverage_90,0.8782269487520509
recalibrated,external_test,rssm,20260916,3,coverage_error_90,0.02177305124794915
recalibrated,external_test,rssm,20260916,3,mean_interval_width_scaled,2.3484019359746706
recalibrated,external_test,rssm,20260916,3,patient_nll,1.1473973025206188
recalibrated,external_test,rssm,20260916,3,mask_brier,0.06671539454990111
recalibrated,external_test,rssm,20260916,6,patient_nmae,0.5930889905881812
recalibrated,external_test,rssm,20260916,6,patient_crps,0.45086415791717943
recalibrated,external_test,rssm,20260916,6,coverage_90,0.8849329604477437
recalibrated,external_test,rssm,20260916,6,coverage_error_90,0.0150670395522563
recalibrated,external_test,rssm,20260916,6,mean_interval_width_scaled,2.604219759485006
recalibrated,external_test,rssm,20260916,6,patient_nll,1.2259793458934594
recalibrated,external_test,rssm,20260916,6,mask_brier,0.06540394140335895
recalibrated,external_test,rssm,20260916,12,patient_nmae,0.6271200871891894
recalibrated,external_test,rssm,20260916,12,patient_crps,0.47727355450215564
recalibrated,external_test,rssm,20260916,12,coverage_90,0.8830922009635738
recalibrated,external_test,rssm,20260916,12,coverage_error_90,0.016907799036426252
recalibrated,external_test,rssm,20260916,12,mean_interval_width_scaled,2.7442115090144195
recalibrated,external_test,rssm,20260916,12,patient_nll,1.2918579921752658
recalibrated,external_test,rssm,20260916,12,mask_brier,0.06448062623573163
recalibrated,external_test,rssm,20260916,24,patient_nmae,0.6660697940939593
recalibrated,external_test,rssm,20260916,24,patient_crps,0.5057933682462532
recalibrated,external_test,rssm,20260916,24,coverage_90,0.8760735014521259
recalibrated,external_test,rssm,20260916,24,coverage_error_90,0.023926498547874098
recalibrated,external_test,rssm,20260916,24,mean_interval_width_scaled,2.8347340641586865
recalibrated,external_test,rssm,20260916,24,patient_nll,1.3607880702512078
recalibrated,external_test,rssm,20260916,24,mask_brier,0.06788097314148384
