evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
zero_shot,internal_test,grud,6,mean_interval_width_scaled,5,1.7020054488350602,0.03031373198716332,1.6533226188222008,1.7282075105648795
zero_shot,internal_test,grud,6,patient_nll,5,0.9553022195291234,0.011097349099079093,0.9443946289296796,0.9705821840913077
zero_shot,internal_test,grud,6,mask_brier,5,0.07471934789943821,0.00018793775867916265,0.07450526240072408,0.07500940569009308
zero_shot,internal_test,grud,6,coverage_error_90,5,0.052498692558761564,0.006398959570882195,0.046389281936962345,0.06233272570691273
zero_shot,internal_test,grud,12,patient_nmae,5,0.4971111275830272,0.0017851928609353871,0.4948916878537441,0.4992676275286896
zero_shot,internal_test,grud,12,patient_crps,5,0.364103481568355,0.0013459950876146673,0.36256075538522525,0.3659496742520679
zero_shot,internal_test,grud,12,coverage_90,5,0.8440123829702749,0.006067398859257723,0.8339546406362714,0.8500405652182877
zero_shot,internal_test,grud,12,mean_interval_width_scaled,5,1.8459846067563892,0.036507658935697566,1.7917623848536948,1.8877556814407082
zero_shot,internal_test,grud,12,patient_nll,5,1.0308110485819206,0.010169106522017718,1.0196285703341934,1.0427104233652162
zero_shot,internal_test,grud,12,mask_brier,5,0.0729544382719102,0.0001634624662618995,0.0727668076952315,0.07314122357780296
zero_shot,internal_test,grud,12,coverage_error_90,5,0.05598761702972501,0.006067398859257723,0.049959434781712275,0.06604535936372857
zero_shot,internal_test,grud,24,patient_nmae,5,0.5434926141539064,0.004437872337613705,0.538230947015283,0.5481575957860584
zero_shot,internal_test,grud,24,patient_crps,5,0.39781734343309805,0.0027599580864307274,0.39478555242153063,0.40103430207777696
zero_shot,internal_test,grud,24,coverage_90,5,0.8436485923080671,0.006639229348161696,0.835425558581285,0.8532416505135598
zero_shot,internal_test,grud,24,mean_interval_width_scaled,5,1.9980964139654567,0.03744686200997002,1.9425186615865102,2.045661984145201
zero_shot,internal_test,grud,24,patient_nll,5,1.1374956171532022,0.012647264183346503,1.1288114111426153,1.1596625966534586
zero_shot,internal_test,grud,24,mask_brier,5,0.074457836027491,0.0002413832835968939,0.07417684828872932,0.07474053553613998
zero_shot,internal_test,grud,24,coverage_error_90,5,0.05635140769193288,0.006639229348161696,0.0467583494864402,0.06457444141871505
zero_shot,internal_test,rssm,1,patient_nmae,5,0.47620612265638484,0.012946858385079208,0.4544028197622263,0.48789723833734394
zero_shot,internal_test,rssm,1,patient_crps,5,0.36757851223272153,0.010510380479256414,0.35016915121659425,0.37682636708998374
zero_shot,internal_test,rssm,1,coverage_90,5,0.5990774707547317,0.014485575340928494,0.5866578203142896,0.6221312820405235
zero_shot,internal_test,rssm,1,mean_interval_width_scaled,5,1.0197878178560698,0.01302079068430513,1.0025196503622158,1.0354745485976096
zero_shot,internal_test,rssm,1,patient_nll,5,1.9537686184791903,0.12404789867145703,1.7894815194864262,2.0522219151145022
zero_shot,internal_test,rssm,1,mask_brier,5,0.09278199175898541,0.00044596041354149295,0.09201899767375794,0.09309735706752052
zero_shot,internal_test,rssm,1,coverage_error_90,5,0.30092252924526824,0.014485575340928496,0.27786871795947654,0.31334217968571043
zero_shot,internal_test,rssm,3,patient_nmae,5,0.5292836291620631,0.006147060184814362,0.5184448815457621,0.5334486407212263
zero_shot,internal_test,rssm,3,patient_crps,5,0.41267164532038336,0.005957612102433354,0.4023449479905484,0.41775376732382014
zero_shot,internal_test,rssm,3,coverage_90,5,0.5544150350603806,0.010500178065229059,0.5445918301400988,0.5711792238991786
zero_shot,internal_test,rssm,3,mean_interval_width_scaled,5,1.0328449604371397,0.014804316173810044,1.0151718154502791,1.049517443359089
zero_shot,internal_test,rssm,3,patient_nll,5,2.354693974509901,0.10402316081571072,2.246316320049308,2.50334839963363
zero_shot,internal_test,rssm,3,mask_brier,5,0.08915942510620335,0.0003873627794597536,0.08852487273040503,0.08946145215746837
zero_shot,internal_test,rssm,3,coverage_error_90,5,0.34558496493961954,0.010500178065229059,0.3288207761008214,0.3554081698599012
zero_shot,internal_test,rssm,6,patient_nmae,5,0.562556635100835,0.003359302016043527,0.5585631061164409,0.5661839975006044
zero_shot,internal_test,rssm,6,patient_crps,5,0.4413660287805504,0.0038017191168564254,0.4355317160756935,0.44520290528678524
zero_shot,internal_test,rssm,6,coverage_90,5,0.5277972957242747,0.010818007794234941,0.5144069569012142,0.5444706979719476
zero_shot,internal_test,rssm,6,mean_interval_width_scaled,5,1.0416663278779905,0.024726009743324468,1.0205614156119993,1.0781122758381865
zero_shot,internal_test,rssm,6,patient_nll,5,2.775061308705048,0.14937982602505714,2.6134053600040676,3.0047301232403756
zero_shot,internal_test,rssm,6,mask_brier,5,0.0843271873313239,0.00030737138798553484,0.0838367701500351,0.08459222058358755
zero_shot,internal_test,rssm,6,coverage_error_90,5,0.37220270427572527,0.01081800779423494,0.35552930202805244,0.38559304309878584
zero_shot,internal_test,rssm,12,patient_nmae,5,0.5941416299775893,0.00356623047723493,0.5888923182585164,0.5978898071915432
zero_shot,internal_test,rssm,12,patient_crps,5,0.4679249016230848,0.0036857545899883506,0.4643535020763742,0.47238872757956685
zero_shot,internal_test,rssm,12,coverage_90,5,0.5066802632420476,0.012327188316755444,0.4955223435380006,0.5277716126242404
zero_shot,internal_test,rssm,12,mean_interval_width_scaled,5,1.0500508423760337,0.040822986644318306,1.0211531032094017,1.119402370470686
zero_shot,internal_test,rssm,12,patient_nll,5,2.8802963822589196,0.2059147221178449,2.5680271060228654,3.1422584340263877
zero_shot,internal_test,rssm,12,mask_brier,5,0.07969435084328644,0.00018692739716812164,0.07941977724440201,0.07987920434426352
zero_shot,internal_test,rssm,12,coverage_error_90,5,0.3933197367579523,0.012327188316755444,0.3722283873757596,0.4044776564619994
zero_shot,internal_test,rssm,24,patient_nmae,5,0.6222992624319132,0.004122230420768538,0.6152190176528975,0.6256950542424421
zero_shot,internal_test,rssm,24,patient_crps,5,0.4926513618912372,0.004035587592742048,0.4876808994197802,0.49627405959906024
zero_shot,internal_test,rssm,24,coverage_90,5,0.498415497101185,0.015378068556616274,0.48336069521185543,0.5237056395012407
zero_shot,internal_test,rssm,24,mean_interval_width_scaled,5,1.0606369083210438,0.05087384428807226,1.022950158695523,1.148934955133546
zero_shot,internal_test,rssm,24,patient_nll,5,3.1551450262771286,0.24662553582381036,2.778588675247417,3.4620698961911454
zero_shot,internal_test,rssm,24,mask_brier,5,0.07887762040238612,0.00010885398115222291,0.07878103634241207,0.07906446368415676
zero_shot,internal_test,rssm,24,coverage_error_90,5,0.4015845028988151,0.015378068556616274,0.3762943604987593,0.4166393047881446
zero_shot,internal_test,transformer,1,patient_nmae,5,0.3505432866660461,0.001452972193592855,0.34851557230536234,0.3521791911847552
zero_shot,internal_test,transformer,1,patient_crps,5,0.2626462554621999,0.0011892497582571733,0.26109687000596543,0.26379990228036476
zero_shot,internal_test,transformer,1,coverage_90,5,0.8596065233352668,0.0074730324453645795,0.8476292278505211,0.866492760991448
zero_shot,internal_test,transformer,1,mean_interval_width_scaled,5,1.368818266109953,0.033605601007747885,1.3156632923577734,1.3972050791231083
zero_shot,internal_test,transformer,1,patient_nll,5,0.6356125347460916,0.008000641344145578,0.6261461414190661,0.6428718065200092
zero_shot,internal_test,transformer,1,mask_brier,5,0.07552733369858551,0.0001660381739569499,0.07524821286986377,0.07567544521960719
zero_shot,internal_test,transformer,1,coverage_error_90,5,0.04039347666473323,0.0074730324453645795,0.033507239008552014,0.05237077214947894
zero_shot,internal_test,transformer,3,patient_nmae,5,0.413447692687007,0.0021395263538701117,0.4105909947501768,0.4166121483433858
zero_shot,internal_test,transformer,3,patient_crps,5,0.30712716526146727,0.0010998167672216605,0.3056057651357475,0.30845979490128406
zero_shot,internal_test,transformer,3,coverage_90,5,0.8631723726645765,0.008804221297439494,0.8489547341070555,0.8702694780901611
zero_shot,internal_test,transformer,3,mean_interval_width_scaled,5,1.6330606793000508,0.044811850578304786,1.5658116657084278,1.6723027774094292
zero_shot,internal_test,transformer,3,patient_nll,5,0.8173079007057593,0.005589822997694196,0.8133221863235285,0.8270013070321814
zero_shot,internal_test,transformer,3,mask_brier,5,0.07688427282486557,2.118540002646204e-05,0.07686456025624963,0.07691029840900451
zero_shot,internal_test,transformer,3,coverage_error_90,5,0.03682762733542342,0.008804221297439494,0.029730521909838936,0.05104526589294456
zero_shot,internal_test,transformer,6,patient_nmae,5,0.4550874233606367,0.003529919675864118,0.4525592426530097,0.461262746815272
zero_shot,internal_test,transformer,6,patient_crps,5,0.335934520556768,0.0021126216023056553,0.3341659282447906,0.3395331745139834
zero_shot,internal_test,transformer,6,coverage_90,5,0.8566335658056741,0.010827226354765311,0.8393473919890349,0.865934264425392
zero_shot,internal_test,transformer,6,mean_interval_width_scaled,5,1.7765259844185788,0.05738171949579966,1.6845365197021447,1.8268171163963747
zero_shot,internal_test,transformer,6,patient_nll,5,0.9604038435206018,0.01911997992550401,0.9370701737007028,0.9856944355227176
zero_shot,internal_test,transformer,6,mask_brier,5,0.07408432479300545,0.00011333334708676305,0.07389543552635842,0.07416787611867494
zero_shot,internal_test,transformer,6,coverage_error_90,5,0.043366434194326064,0.010827226354765311,0.034065735574608014,0.06065260801096517
zero_shot,internal_test,transformer,12,patient_nmae,5,0.4950601603862587,0.004149060702458106,0.49145596835725835,0.5020501997303319
zero_shot,internal_test,transformer,12,patient_crps,5,0.36346205581470914,0.002381637041231379,0.3615488123137773,0.36738441276634437
zero_shot,internal_test,transformer,12,coverage_90,5,0.8561343408397665,0.012242118853811441,0.8361799555414694,0.8643297738156037
zero_shot,internal_test,transformer,12,mean_interval_width_scaled,5,1.9487806136094357,0.071988410353179,1.8399563870376459,2.028439549017652
zero_shot,internal_test,transformer,12,patient_nll,5,1.0297611321684776,0.016830412068700285,1.0137980446445203,1.0577415728525899
zero_shot,internal_test,transformer,12,mask_brier,5,0.0725308904426328,0.0001655901046029215,0.07226844776803328,0.07272870755853166
zero_shot,internal_test,transformer,12,coverage_error_90,5,0.04386565916023353,0.012242118853811441,0.0356702261843963,0.06382004445853062
zero_shot,internal_test,transformer,24,patient_nmae,5,0.5404546563556164,0.005003072741712134,0.5366902300558527,0.5489369554996034
zero_shot,internal_test,transformer,24,patient_crps,5,0.3978478070389288,0.0031848048913484532,0.39388255321568877,0.4027189583034055
zero_shot,internal_test,transformer,24,coverage_90,5,0.8583746630845616,0.011601951889373923,0.8394666300013728,0.8703797010839595
zero_shot,internal_test,transformer,24,mean_interval_width_scaled,5,2.125841624980408,0.09169632158788756,1.9899755390109104,2.2435368816519237
zero_shot,internal_test,transformer,24,patient_nll,5,1.1356475702702875,0.010754215338969577,1.1204144840226213,1.1489498747899045
zero_shot,internal_test,transformer,24,mask_brier,5,0.07429679725470181,0.00010650837883247455,0.07414726598617717,0.07443604514993614
zero_shot,internal_test,transformer,24,coverage_error_90,5,0.04162533691543853,0.011601951889373923,0.029620298916040566,0.06053336999862724
